id_recipe,quantity,measure,id_ingredient
3074,1,écorce de,47
3075,100,grammes de zestes de,706
3075,1,litre d',358
3075,1,morceau de,47
3075,2,,96
3075,500,grammes de,57
3075,10,cl d',20
3076,,,20
3076,3,cl d',189
3076,6,cl de,35
3076,2,cl de,125
3076,2,cl de,137
3077,1,cl de,13
3077,1,cl de,86
3078,500,grammes de,64
3078,200,grammes de,57
3078,1/2,litre d',633
3078,1,bâton de,47
3078,1,gousse de,210
3079,2,cl de,32
3079,2,cl de,106
3079,2,cl de,2
3080,4,cl de,3
3080,4,cl de,7
3080,6,gouttes de,327
3081,3,cl de,604
3081,1,cl de,160
3081,3,cl de,153
3082,,,79
3082,4,cl de,53
3082,2,cl de,61
3083,0.5,cl de,1
3083,2,cl de,4
3083,,jus d'un,434
3083,3,cl de,2
3084,,,16
3084,,,40
3085,3,cl de,5
3085,2,cl de,10
3085,3,gouttes d',83
3085,2,cl de,16
3085,3,cl de,8
3086,3,cl de,4
3086,1,cl de,2
3086,3,cl de,159
3086,1,cl de,273
3086,2,cl de,16
3087,2,cl de,98
3087,2,cl de,417
3087,7,cl de,79
3087,0.5,cl de,83
3088,,,79
3088,2,,888
3088,0.5,cl de,30
3088,2,cl de,79
3088,2,cl de,22
3089,10,cl de,1
3089,2,cl de,3
3089,3,cl de,201
3089,3,cl de,9
3089,8,cl de,81
3089,2,traits,30
3090,3,cl de,3
3090,2,cl de,9
3090,1.5,cl de,11
3090,1,cl de,1
3091,4,cl de,5
3091,2,cl de,98
3091,1,cl de,25
3091,0.5,cl de,30
3092,,zestes de,182
3092,,zestes de,54
3092,1,bâton de,47
3092,1,gousse de,210
3092,1,cuillères à soupe de,102
3092,2,cl de,57
3092,100,cl de,3
3092,2,,96
3093,2,cl de,8
3093,2,cl de,9
3093,2,cl de,108
3093,2,cl de,136
3093,2,cl de,2
3093,2,cl de,4
3093,2,cl de,34
3093,1,trait de,30
3094,3,cl de,3
3094,2,cl de,8
3094,2,cl de,42
3094,1,cl de,16
3095,100,cl de,3
3095,300,grammes de,19
3095,10,morceaux de,242
3096,5,cuillère à café de,242
3096,100,cl de,3
3096,200,grammes de,94
3097,1,litres de,3
3097,2,branches de,889
3097,1,gousse de,210
3097,1,branche d',205
3097,4,grains de,67
3097,6,cuillères à soupe de,242
3097,2,cuillères à soupe de,102
3098,6,cl de,3
3098,3,cl de,2
3098,1,cl de,11
3099,1,kilo de,235
3099,70,cl de,3
3100,100,cl de,3
3100,20,,227
3100,4,cuillères à soupe de,242
3100,1,,652
3101,1,bouteille de,3
3101,150,grammes de,102
3101,4,cl de,652
3101,15,cl de,17
3102,100,cl de,3
3102,4,cl de,134
3102,5,pincées de,96
3102,4,pincées de,247
3102,15,cl de,181
3102,2/3,zeste de,856
3102,6,pincées de,458
3102,1/2,pincées de,652
3102,2,pincées de,205
3103,75,cl de,493
3103,5,grammes de,374
3104,75,cl de,493
3104,5,grammes de,123
3104,2,grammes de,142
3105,3,,182
3105,1,litres de,3
3106,2,cl de,3
3106,2,cl de,788
3106,1,cl de,78
3106,1,cl de,90
3106,,,12
3107,3,,406
3107,1,bâton de,47
3107,,,102
3107,100,cl de,3
3108,50,cl de,162
3108,,jus de 3,54
3108,,jus de 3,182
3108,50,cl de,9
3108,1/2,bouteille de,58
3108,250,g de,57
3109,100,cl de,3
3109,200,grammes de,614
3109,2,gousses de,210
3110,1,litres de,3
3110,4,grammes de,856
3110,6,grammes de,460
3110,4,grammes de,247
3110,250,grammes de,17
3111,100,cl de,3
3111,300,grammes de,8
3111,100,grammes de,57
3112,100,cl de,3
3112,6,,856
3112,50,grammes de,242
3112,1,cl de,102
3113,5,cuillère à café de,242
3113,5,,652
3113,1,litres de,3
3114,70,cl de,3
3114,20,cl de,17
3114,20,grammes de,784
3115,1/14,de,612
3115,1/14,de,455
3115,2/14,d',209
3115,4/14,de,17
3115,6/14,de,307
3115,200,grammes de,375
3115,,,57
3115,,,890
3116,1.5,cl de,49
3116,1.5,cl de,24
3116,3,cl de,36
3116,0.5,cl de,275
3117,,,79
3117,3,cl de,5
3117,2,cl de,81
3117,2,cl de,9
3117,3,trais de,106
3118,5,cl de,175
3118,1/2,,91
3119,500,grammes de pétales d',891
3119,20,grammes de,96
3119,90,cl de,17
3119,3,litres de,4
3119,20,grammes de,47
3120,2,cl de,4
3120,1,cl de,106
3120,1,cl de,30
3120,1,cl de,486
3120,2,cl de,8
3121,20,grammes de,892
3121,1,litre d',20
3122,3,cl de,4
3122,3,cl de,108
3122,0.5,cl de,30
3122,0.5,cl de,16
3123,3,cl de,35
3123,1,cl d',83
3123,1,cl de,687
3123,,,79
3124,1/4,d'un,434
3124,1,cuillère à soupe de,57
3124,4,cl de,729
3125,3.5,cl de,156
3125,2,cl de,4
3125,1.5,cl de,16
3125,0.5,cl de,192
3126,5,cl de,4
3126,2,cl de,75
3126,3,cl de,244
3127,2,cl de,150
3127,8,cl de,20
3127,7,cl de,16
3127,3,cl de,5
3128,1/2,litre d',12
3128,100,cl de,45
3128,,,47
3128,40,g de,57
3128,1,,387
3129,6,cl de,729
3129,7,cl de,6
3130,25,cl de,141
3130,1,,191
3130,10,cl de,119
3131,4,cuillères à café de,635
3131,,,594
3131,3,cuillères à soupe de,491
3131,20,cl de,133
3131,250,grammes de,64
3131,200,grammes de,19
3131,45,cl de,34
3131,1,boule de,174
3131,5,feuilles de,344
3132,5/28,volumes de,5
3132,1/14,volumes de,61
3132,1/28,volumes de,106
3132,10/14,volumes de,16
3132,0.5,cl de,150
3133,8,cl de,4
3133,10,cl de,153
3133,10,cl de,81
3133,5,cl de,87
3133,2,cl de,39
3134,,,79
3134,2,cl de,75
3134,1.5,cl de,5
3134,1,cl de,8
3134,0.5,cl de,17
3135,6,cl de,7
3135,3,cl de,30
3135,1,jus,54
3136,5,cl de,6
3136,4,cl de,3
3136,2,cl de,86
3136,1,cl de,16
3137,,,20
3137,3,cl de,3
3137,2,cl de,401
3137,0.5,cl de,448
3138,3,cl de,5
3138,1.5,cl de,29
3138,1.5,cl de,125
3138,0.5,cl de,98
3138,0.5,cl de,16
3139,1,bouteille de,3
3139,5,,374
3139,2,,259
3139,1,cuillère à café de,893
3139,10,gouttes de,327
3140,400,grammes de morceaux de,588
3140,2,bottes d',753
3140,15,cl de,98
3140,150,grammes de,57
3140,1,barquette de,766
3141,4,cl de,98
3141,0.5,cl de,17
3141,3,feuilles de,344
3142,1,cl de,1
3142,3,cl de,5
3142,1,cl de,31
3142,2,cl de,36
3143,1,cl de,3
3143,3,cl de,98
3143,15,cl d',20
3143,1,cl de,109
3144,3,cl de,137
3144,2,cl de,664
3144,2,cl de,11
3144,3,gouttes d',83
3145,6,cl de,36
3145,1,cl de,98
3145,0.5,cl de,17
3146,5,cl de,8
3146,3,cl de,9
3146,1,cl de,161
3146,1,cl de,30
3147,4,cl de,144
3147,1,,91
3147,4,cl d',12
3148,1,cl de,1
3148,1,cl de,16
3148,0.5,cl de,22
3148,,,79
3149,,,79
3149,2,cl de,8
3149,2,cl de,2
3149,2,cl de,32
3150,5,cl de,35
3150,1.5,cl de,36
3150,4,gouttes de,83
3151,1/3,volumes de,4
3151,1/3,volumes de,170
3151,1/3,volumes de,125
3151,1,cl de,83
3151,1,cl de,84
3151,1,zeste d',182
3152,3,cl de,2
3152,2,cl de,32
3152,3,cl de,16
3153,1/2,jus,54
3153,4,cl de,170
3153,2,cl de,22
3154,4,cl de,5
3154,3,cl de,2
3154,6,cl de,8
3154,1,cl de,150
3155,2,cl de,25
3155,1.5,cl de,254
3155,2.5,cl de,286
3155,3,cl de,32
3156,1,cl de,4
3156,0.5,cl de,413
3156,3,cl de,8
3156,1,cl de,7
3157,4,cl de,9
3157,3,cl de,3
3157,2,cl de,357
3157,1,cl de,1
3158,,cl de,17
3158,,,367
3158,6,,54
3158,5,bouteilles de,79
3158,1,bouteille de,49
3158,1,bouteille de,3
3159,2,cl de,3
3159,2,cl de,2
3159,2,cl de,24
3160,2,cl de,150
3160,10,cl de,9
3160,12,cl de,480
3161,2,cl de,40
3161,2,cl de,2
3162,2,cl de,35
3162,2,cl de,36
3162,2,cl de,164
3163,3,,19
3163,1,tranche d',9
3163,4,,64
3163,,jus d'un,54
3163,,jus de trois,182
3163,0.5,cl de,30
3163,2,cl de,57
3164,50,cl de,12
3164,2,cl de,30
3164,5,cl de,107
3164,1,,647
3165,3,cl de,4
3165,2,cl de,13
3165,2,cl de,24
3166,6,cl de,5
3166,1,cl de,32
3166,1,cl de,2
3166,2,cl de,8
3166,2,cl de,16
3167,1,trait,1
3167,3,doses,84
3167,7,doses,3
3167,9,doses,8
3167,1,dose,17
3168,8,cl de,124
3168,4,cl de,16
3168,4,cl de,2
3168,4,cl de,84
3168,2,cl de,58
3168,2,cl de,3
3169,2,cl de,3
3169,1.5,cl de,61
3169,0.5,cl de,2
3169,0.5,cl de,16
3169,3,cl de,52
3170,2.5,cl de,7
3170,1.5,cl de,29
3170,1,cl de,19
3170,1,cl de,83
3170,1,cl de,137
3171,,,79
3171,1.5,cl de,125
3171,1.5,cl de,4
3172,4,cl de,257
3172,1,cl de,125
3172,2,cl de,170
3173,2,cl de,32
3173,0.5,cl de,305
3173,2,cl de,22
3173,2,cl de,125
3174,7/10,de,32
3174,1/10,de,409
3174,1/10,d',497
3174,1/10,de,223
3175,10,cl de,8
3175,6,cl de,9
3175,3,cl de,16
3175,6,cl de,25
3175,6,goutes de,30
3176,4,cl de,7
3176,1,cl de,16
3176,1,cl de,30
3176,2,cl de,27
3177,2,cl de,193
3177,,,221
3178,2,cl de,257
3178,4,cl de,137
3178,0.5,cl de,125
3179,4,cl de,88
3179,12,cl de,34
3180,3.5,cl de,112
3180,2,cl de,58
3180,1.5,cl de,25
3181,2,cl de,11
3181,4,cl de,36
3181,4,cl de,87
3181,8,cl de,108
3182,1,cl de,88
3182,,,79
3183,4,cl de,88
3183,40,cl d',20
3183,75,cl de,127
3184,4,cl de,7
3184,2,cl de,11
3184,2,cl de,2
3184,2,cl de,869
3185,0.5,cl de,25
3185,3,cl de,257
3185,1.5,cl de,53
3185,2,cl de,2
3186,3,cl de,894
3186,9,cl de,221
3187,2,cl de,35
3187,2,cl de,137
3187,2,cl de,125
3188,4,cl de,5
3188,2,cl de,36
3188,2,cl de,125
3189,60,grammes de,64
3189,60,grammes de,70
3189,1,cuillère à soupe de,16
3189,12,cl de,8
3189,5,cl de,88
3190,2,cl de,3
3190,1,cl de,75
3190,1,cl de,271
3190,1,trait de,54
3191,0.5,cl de,30
3191,3,cl de,5
3191,2,cl de,170
3191,2,cl de,2
3191,2,cl de,8
3192,2,cl de,98
3192,5,cl d',895
3192,1,cl de,240
3193,2,cl de,574
3193,1.5,cl de,49
3193,3,cl de,257
3194,4,cl de,3
3194,8,cl de,190
3194,1,cl de,1
3195,,,12
3195,1.5,cl de,11
3195,1,cuillère à café d',896
3195,8,cl de,5
3195,1,cuillère à café de,57
3195,5,,897
3195,1,trait de,3
3195,1,trait d',83
3196,4,cl de,277
3196,,,79
3197,3.5,cl de,664
3197,2.5,cl de,4
3197,5,,898
3197,5,feuilles de,258
3197,1,pointe de,383
3197,1,trait de,121
3197,1,cl de,16
3198,8,cl de,43
3198,4,cl de,6
3199,1/3,de shooter,4
3199,1/3,de shooter,359
3199,6,cl de,171
3199,1,quartier de,54
3199,,,57
3200,2,cl de,4
3200,2,cl de,9
3200,1,cl de,164
3200,0.5,cl de,30
3201,1,cl de,150
3201,,,20
3201,4,cl de,98
3202,2,cl d',22
3202,1,cl de,53
3202,2,cl de,8
3203,1,pincée de,26
3203,4,cl de,9
3203,2,cl d',22
3203,4,cl de,5
3204,,,79
3204,1.5,cl de,32
3204,1.5,cl de,899
3204,2,cl de,112
3204,2,cl de,52
3205,6,cl de,5
3205,3,cl de,16
3205,3,cl de,30
3205,1,jaune d',50
3206,2,cl de,30
3206,20,cl de,69
3207,2,cl de,5
3207,2,cl de,170
3207,2,cl de,125
3207,0.5,cl de,49
3208,4,cl de,5
3208,2,cl de,16
3208,0.5,cl de,57
3208,1,,191
3208,,,12
3209,2,cl de,339
3209,2,cl de,180
3209,4,cl de,729
3209,16,cl de,108
3210,5,cl de,5
3210,1,cl de,16
3210,1,cl de,109
3210,2.5,cl de,9
3211,12,cl de,79
3211,2.5,cl de,32
3211,3,,19
3211,1,cl de,17
3212,2,boules de,174
3212,5,,227
3212,2,cl de,4
3212,,,79
3213,2,cl de,86
3213,3,cl de,4
3213,,,79
3214,4,cl de,35
3214,0.5,cl de,57
3214,5,feuilles de,344
3214,,,79
3215,4,cl de,5
3215,2,cl de,2
3215,2,cl de,52
3215,0.5,cl de,30
3216,6,cl de,175
3216,1/2,,158
3216,0.5,cl de,57
3216,4,feuilles de,344
3216,,,79
3217,4,cl de,5
3217,2,cl de,97
3217,3,traits de,30
3217,3,traits de,16
3218,8,cl de,79
3218,4,cl de,75
3219,4,cl de,81
3219,3,cl de,175
3219,4,cl de,31
3220,4/10,volumes de,22
3220,3/10,volumes de,117
3220,2/10,volumes de,135
3220,1/10,volumes de,25
3221,1,cl de,11
3221,1,cl de,83
3221,3,cl de,36
3221,2,cl de,125
3221,3,cl de,35
3222,6,cl de,4
3222,12,cl de,159
3222,8,cl de,108
3222,"1,5",cl de,16
3222,"1,5",cl de,241
3223,,,79
3223,4,cl de,222
3223,2,cl de,317
3224,4,cl de,3
3224,11,cl de,119
3224,1,cl de,16
3224,0.5,cl de,121
3224,2,gouttes de,327
3224,,,383
3224,,,129
3224,,,123
3225,4,cl de,175
3225,2,cl de,11
3225,2,cl de,8
3225,2,cl de,81
3225,1,cuillère à café de,102
3225,2,cl de,9
3225,2,cl de,51
3226,0.5,cl de,57
3226,3,cl de,16
3226,4,cl de,3
3226,,,6
3227,2.5,cl de,493
3227,2.5,cl de,131
3227,2.5,cl de,8
3227,,,6
3228,5,cl de,4
3228,2,cl de,117
3228,3,cl de,25
3229,5,cl de,850
3229,2,cl de,102
3229,2,cl de,306
3229,2,trait de,83
3230,1/3,,4
3230,1/3,,117
3230,1/3,,34
3230,,,69
3231,2,morceaux de,57
3231,,,25
3231,4,cl de,67
3231,3,cl de,4
3232,6,cl de,4
3232,3,cl de,2
3232,3,cl de,9
3232,3,cl de,87
3232,3,cl de,8
3232,1,cl de,59
3232,1,cl de,16
3232,1,trait de,30
3233,7.5,cl de,4
3233,1.5,cl de,35
3234,1,boule de,900
3234,4,cl de,4
3234,1,cl de,78
3235,1.5,cl de,192
3235,3,cl de,16
3235,2,cuillères à café de,17
3235,6,cl de,4
3235,,,79
3236,4,cl de,35
3236,4,cl de,111
3237,3,cl de,4
3237,2,cl de,40
3237,1,cl de,2
3238,,,162
3238,3,cl de,35
3239,5,cl de,27
3239,2,cl de,28
3239,1,cl de,3
3240,4,cl de,83
3240,2,cl de,4
3240,2,cl de,8
3240,1,cl de,2
3240,1,blanc d',50
3241,4/10,de,76
3241,1/10,de,35
3241,5/10,de,9
3241,0.5,cl de,58
3241,0.5,cl de,109
3242,2.5,cl de,35
3242,2.5,cl de,16
3243,5,cl de,284
3243,1,cl de,566
3243,4,cl de,34
3243,1,cl de,102
3244,1.5,cl de,5
3244,2,cl de,19
3244,2,cl de,240
3244,1,cl de,17
3245,1,cl de,52
3245,"1,5",cl de,7
3245,1.5,cl de,286
3245,3,cl de,112
3246,0.5,cl de,1
3246,1/10,,157
3246,5/10,,9
3246,2/10,,61
3246,2/10,,5
3247,,,51
3247,4,cl de,164
3248,3.5,cl de,4
3248,1.5,cl de,75
3248,0.5,cl de,497
3248,1.5,cl de,137
3249,30,cl de,141
3249,5,cl de,76
3250,5,cl de,5
3250,1,cl de,76
3251,2,cl de,4
3251,2,cl de,7
3251,1,cl de,504
3251,8,cl de,114
3252,2,cl de,5
3252,2,cl de,901
3252,2,cl de,36
3253,1,litres de,34
3253,2,cuillères à soupe d',335
3253,2,cuillères à soupe de,902
3253,4,cuillères à soupe de,242
3254,9,cl de,162
3254,1.5,cl de,35
3254,1,cl de,2
3254,3,cl de,8
3255,4,cl de,4
3255,6,cl de,81
3256,2,,250
3256,2,,182
3256,1,,91
3256,1,,249
3256,1,cuillère à soupe d',903
3256,1,cl de,4
3257,5,cl de,4
3257,10,cl de,8
3257,1,pincée de,129
3257,,quelques gouttes d',22
3258,4,cl de,32
3258,2,cl de,642
3258,2,cl de,2
3258,2,traits d',83
3259,3,grammes de,19
3259,3,cl de,42
3259,8,cl de,736
3259,1,trait de,251
3260,0.5,cl de,30
3260,14,cl de,8
3260,4,cl de,4
3260,2,cl de,27
3261,1,cuillère de,17
3261,1/2,cl de,55
3261,7,pincées de,344
3261,4,cl de,4
3261,,cl de,69
3262,4,cl de,4
3262,4,cl de,3
3262,4,cl de,7
3262,4,cl de,35
3262,10,cl de,8
3262,1,trait de,30
3263,2,cl de,35
3263,2,cl de,4
3263,1,cuillère de,327
3264,1,cl de,17
3264,3,cl de,16
3264,6,cl de,35
3264,10,cl de,6
3265,60,cl de,144
3265,25,cl de,9
3265,5,cl de,32
3265,1,cuillère à soupe de,236
3265,1/4,d',154
3265,1,demie,182
3265,1,,91
3265,20,cl de,6
3266,,,432
3266,6,cl de,134
3266,3,pincées de,26
3266,2,cl de,17
3266,15,cl de,16
3266,35,cl de,8
3266,35,cl de,2
3266,2,L de,307
3267,,,6
3267,6,cl de,35
3267,0.5,cl de,114
3267,1,cuillère à café d',20
3267,1/2,cuillère à café de,57
3268,8,,19
3268,1,,91
3268,2,cuillères à soupe de,57
3268,40,cl de,43
3268,1,,203
3268,1,pincée de,47
3269,6,litre de,144
3269,1200,grammes de,250
3269,750,grammes de,154
3269,500,grammes de,827
3269,500,grammes de,82
3269,40,cl de,3
3269,15,pincées de,344
3270,1,litre de,144
3270,1,,649
3270,1,,203
3270,12,cl de,298
3270,,,12
3270,1,branche de,344
3270,1,bâton de,47
3270,5,,64
3271,4,cl de,134
3271,150,grammes de,57
3271,3,bouteilles de,144
3271,2,,250
3271,1,,543
3271,2,,406
3271,5,,622
3271,1,pincée de,123
3271,2,,904
3272,250,grammes de,402
3272,1,,91
3272,2,,182
3272,2,cuillères à soupe de,207
3272,1,litre de,505
3272,50,cl d',12
3272,1,bâton de,47
3273,1/2,bâton de,47
3273,1/2,litre d',12
3273,100,cl de,505
3273,2,cl de,207
3273,2,,182
3273,1,,91
3273,250,g de,402
3274,1,bouteille de,307
3274,8,cl de,114
3274,8,cl de,2
3274,,,94
3274,8,cl de,32
3274,,le jus et le zeste d'une,182
3274,,le jus et le zeste d'un,54
3274,,,47
3274,,,367
3274,,,57
3275,1/8,de,32
3275,1/8,de,114
3275,1/8,de,2
3275,5/8,de,307
3275,,,47
3275,,,94
3275,,,57
3275,,,367
3276,2,cl de,905
3276,8,cl de,43
3277,2,cl de,905
3277,3,cl de,43
3277,1,cl de,150
3277,2,cl de,16
3277,,,12
3278,4,,182
3278,1,litres de,8
3278,2,bouteilles de,43
3278,30,cl de,17
3278,20,cl de,16
3278,30,cl de,148
3279,2,litres de,880
3279,2,,149
3279,2,,54
3279,2,,182
3279,2,,70
3279,2,,406
3280,2,bouteilles de,43
3280,1,litres de,8
3280,4,,182
3280,20,cl de,16
3280,30,cl de,17
3280,30,cl de,3
3281,3,bouteilles de,221
3281,15,cl de,32
3281,4,cuillères à soupe de,57
3281,80,grammes de,65
3281,120,grammes de,434
3281,140,grammes de,149
3281,250,grammes de,19
3282,,,367
3282,,,47
3282,,zeste d'1,54
3282,,zeste d'1,182
3282,8,cl de,32
3282,8,cl de,2
3282,,,94
3282,8,cl de,114
3282,1,bouteille de,43
3282,,,57
3283,150,grammes de,906
3283,2,branches de,344
3283,30,grammes de ,57
3283,3,cl de,5
3283,3,cl de,298
3283,30,cl de,6
3283,15,cl de,8
3283,2,cl de,30
3283,,,221
3284,8,cl de,905
3284,100,cl de,45
3284,20,cl de,8
3284,10,cl de,16
3285,,,12
3285,1,,203
3285,1,bouteille de,695
3285,2,cuillères à café de,57
3285,3,cl de,148
3285,3,cl de,2
3285,1,,91
3286,2,,163
3286,2,,406
3286,25,cl de,8
3286,25,cl de,127
3286,0.5,cl de,102
3287,4,cl de,25
3287,1,trait de,303
3287,3,cl de,4
3287,3,cl de,84
3288,4,cl de,3
3288,2,cl de,124
3288,2-3,goûttes de,1
3288,1,splatch de,54
3288,0.5,cl de,30
3288,,completer avec du,87
3289,3,cl de,51
3289,4,cl de,32
3289,4,cl de,9
3289,1,cl de,49
3290,1,cl de,907
3290,2,cl de,32
3290,2,cl de,25
3290,2,cl de,908
3291,2,cl de,25
3291,2,cl de,32
3291,2,cl de,117
3292,0.5,cl de,61
3292,3,cl de,317
3292,4,cl de,22
3293,4,cl de,42
3293,2,cl de,2
3293,2,cl de,5
3294,2,cl de,222
3294,4,cl de,4
3294,8,cl de,27
3294,8,cl de,87
3294,8,cl de,108
3295,4,cl de,7
3295,12,cl de,8
3295,1,cl de,11
3295,1/2,,249
3296,,,909
3296,4,,227
3296,0.5,cl de,17
3297,5,cl de,43
3297,3,cl de,193
3297,15,cl de,141
3298,1,cl de,98
3298,4,gouttes d',83
3298,1,cl de,17
3298,6,cl de,35
3298,1,zeste de,54
3299,40,grammes de,412
3299,20,grammes de,352
3299,,jus d'un demi,54
3300,3,cl de,32
3300,2,cl de,364
3300,2,cl de,33
3301,0.5,cl d',189
3301,0.5,cl de,57
3301,1,cl d',83
3301,6,cl de,32
3302,10,cl de,80
3302,4,cl de,7
3302,6,cl de,8
3303,0.5,cl de,25
3303,3,cl de,4
3303,1.5,cl de,22
3303,2,cl de,9
3304,3,cl de,23
3304,2,cl de,16
3304,5,cl de,87
3305,4,cl de,509
3305,2,cl de,54
3305,4,cl de,4
3306,4,cl de,3
3306,1,cl de,32
3306,2,cl de,8
3306,2,cl de,16
3306,1,cl de,109
3307,0.5,cl de,30
3307,3.5,cl de,32
3307,3,cl de,29
3308,4,cl de,98
3308,2,cl de,1
3308,,,20
3309,2,cl de,4
3309,2,cl de,339
3309,2,cl de,1
3309,8,cl de,108
3309,8,cl de,87
3310,3,oz de,910
3310,5,oz de,34
3310,1,boule de crème glacé,177
3311,4,cl de,35
3312,12,cl de,34
3312,4,cl de,35
3312,0.5,cl de,57
3313,4,cl de,35
3313,1.5,cl de,16
3313,1.5,cl de,17
3314,3,cl de,35
3314,2,cl de,707
3314,1,cl de,447
3315,4,cl de,4
3315,12,cl de,8
3316,4,cl de,4
3316,12,cl de,8
3316,1/2,cuillère à café de,57
3316,1,jaune d',50
3317,3,cl de,40
3317,3,cl de,4
3317,3,cl d',22
3317,3,cl de,117
3318,2,cl de,81
3318,2,cl de,5
3318,2,cl de,2
3319,1,gousse de,210
3319,4,gramms de,261
3319,2,grammes de,461
3319,2,grammes de,96
3319,2,grammes de,146
3319,1,,91
3319,4,litres de,4
3319,4,grammes de,911
3320,4,cl de,4
3320,1/4,cuillère de,207
3320,1,zeste de,65
3320,2,cl de,159
3320,1/2,cl de,229
3320,2,cl de,536
3320,1,cl de,27
3320,1,zeste de,211
3320,1/4,cl de,25
3321,7,cl de,87
3321,4,cl de,81
3321,4,cl de,4
3322,6,cl de,87
3322,6,cl de,4
3322,3,cl de,81
3323,100,cl de,3
3323,10,,19
3324,0.5,cl de,83
3324,3.5,cl de,52
3324,1.5,cl de,106
3324,1.5,cl de,497
3325,2.5,cl de,59
3325,2,cl de,4
3325,2,cl de,33
3325,2,cl de,124
3325,2,pincées de,57
3326,1/3,de,102
3326,1/3,de,455
3326,1/3,de,32
3326,,,79
3327,2,cl de,77
3327,5,cl de,40
3327,7,cl de,34
3328,4,cl de,5
3328,3,cl de,106
3328,5,cl de,16
3328,"2,5",cl de,52
3328,2,cl de,17
3329,1,boule de,60
3329,1,cl de,117
3329,1,cl de,171
3329,1.5,cl d',572
3329,0.5,cl de,25
3330,3,cl de,124
3330,3,cl de,5
3330,6,cl de,87
3330,1,cl de,150
3331,5/10,de,79
3331,2/10,de,97
3331,3/10,de,108
3331,1,petite branche de,344
3331,1,cuillère à café de,57
3332,10,cl de,34
3332,5,cl de,228
3332,1,cl de,246
3333,0.5,cl de,30
3333,20,cl de,8
3333,4,cl de,4
3333,2,cl de,42
3334,3,cl de,4
3334,2,cl de,674
3334,2,cl de,339
3334,5,cl de,9
3334,6,cl de,87
3335,4,cl de,4
3335,12,cl de,159
3335,1,cl de,11
3335,2,cl de,271
3336,10,grammes de,255
3336,4,cl de,87
3336,8,cl de,9
3336,2,cl de,124
3336,4,cl de,4
3337,1,cl de,572
3337,1,cl de,176
3337,1,cl de,40
3337,1,pincées de,47
3338,3,cl de,4
3338,1,cl de,306
3338,2,cl de,39
3338,6,cl de,87
3339,1,demi ,82
3339,2,tranches d',154
3339,4,,235
3339,1,pincée de,47
3340,1.5,cl de,25
3340,1,cl de,30
3340,1.5,cl de,124
3340,6,cl de,8
3340,5,cl de,486
3341,4,cl de,7
3341,1.5,cl de,36
3342,,,51
3342,6,cl de,7
3342,1/2,jus,54
3343,1,cl de,4
3343,1,cl de,3
3343,1,cl de,5
3343,1,cl de,2
3343,1,cl de,117
3343,4,cl de,78
3343,2,cl de,87
3343,,,141
3344,4,cl de,7
3344,2,cl de,52
3344,2,cl de,22
3344,1,blanc d',50
3345,,,6
3345,5,cl de,5
3345,3,trais de,116
3345,2,cl de,8
3345,2,cl de,16
3345,2,cl de,36
3346,4,cl de,7
3346,4,cl de,5
3346,4,cl de,4
3347,4,cl de,7
3347,4,cl de,5
3347,4,cl de,4
3347,2,cl de,35
3347,2,cl de,98
3347,5,cl de,169
3348,2,cl de,86
3348,2,cl de,7
3348,2,cl de,4
3349,2,cl de,4
3349,2,cl de,5
3349,2,cl de,7
3349,2,cl de,3
3350,0.5,cl de,75
3350,2,cl de,55
3350,3,cl de,112
3350,3,cl de,42
3350,4,cl de,5
3351,1,cuillère à café de,345
3351,1,poignée de feuilles de,344
3351,6,cubes de,57
3352,1,sachet de,540
3352,2,cuillères à café de,239
3352,4,rondelles de,54
3353,1,cl de,10
3353,2,cl de,108
3353,2,cl de,135
3353,2,cl de,912
3354,3,cl de,5
3354,1,cl de,84
3354,1,trait de,22
3354,5,cl de,8
3354,5,cl de,87
3354,1,trait de,16
3355,1,cl de,17
3355,1,cl de,16
3355,3,cl de,108
3355,1.5,cl de,144
3355,1.5,cl de,3
3355,9,cl d',230
3356,3,cl de,32
3356,3,cl de,40
3356,"1,5",cl de,164
3356,60,grammes de,913
3357,3,cl de,201
3357,3,cl de,7
3357,3,cl de,4
3357,3,cl de,1
3357,6,cl de,8
3357,,,57
3357,,,168
3358,1,sachet de,239
3358,15,cl d',20
3358,2,cuillère à café de,57
3359,50,cl d',20
3359,3,sachets de,239
3359,2,,149
3359,,,57
3359,,,12
3360,50,cl d',20
3360,3,sachets de,239
3360,1,,91
3360,,,57
3361,1,litres de,239
3361,4,cuillère de,57
3361,20,cl de,182
3362,10,cl de,6
3362,1-2,cuillère de,57
3362,4,cl de,54
3362,3,cl de,3
3363,3.5,cl de,32
3363,1,cl de,135
3363,8,cl de,734
3363,2 à 3,cuillère de,168
3363,2 à 3,trait de,1
3363,4 à 5,gouttes de,54
3364,5,cl de,283
3364,3,traits d',83
3364,,,162
3365,2,cl de,4
3365,2,cl de,135
3365,,,34
3365,,,227
3366,0.5,cl de,25
3366,0.5,cl de,30
3366,1.5,cl de,124
3366,1.5,cl de,417
3366,3,cl de,5
3367,2,cl de,342
3367,4,cl de,9
3367,4,cl de,3
3368,3,cl de,35
3368,2,cl de,75
3368,2,cl de,137
3369,2,traits de,16
3369,1,cl de,30
3369,3,cl de,5
3369,3,cl de,106
3370,3,cl de,5
3370,3,cl de,11
3370,3,cl de,13
3370,3,cl de,49
3371,5,cl de,22
3371,10,cl de,87
